2026-04-07 10:13:40.855 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] psoas_r-P4
2026-04-07 10:13:40.856 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] psoas_r-P5
2026-04-07 10:13:40.856 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-04-07 10:13:40.856 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] rect_fem_r
2026-04-07 10:13:40.856 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] rect_fem_r-P1
2026-04-07 10:13:40.856 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: ConditionalPathPoint] rect_fem_r-P2
2026-04-07 10:13:40.856 | WARNING  | myoconverter.xml.path_points.ConditionalPathPoint:parse:79 - Suitable 'anchor' PathPoint was not found for ConditionalPathPoint rect_fem_r-P2, treating this as a normal PathPoint.
2026-04-07 10:13:40.856 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: MovingPathPoint] rect_fem_r-P3
2026-04-07 10:13:41.053 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-04-07 10:13:41.053 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] vas_int_r
2026-04-07 10:13:41.053 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] vas_int_r-P1
2026-04-07 10:13:41.053 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] vas_int_r-P2
2026-04-07 10:13:41.053 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: ConditionalPathPoint] vas_int_r-P3
2026-04-07 10:13:41.233 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: MovingPathPoint] vas_int_r-P4
2026-04-07 10:13:41.432 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-04-07 10:13:41.432 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] med_gas_r
2026-04-07 10:13:41.433 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] med_gas_r-P1
2026-04-07 10:13:41.433 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: ConditionalPathPoint] med_gas_r-P2
2026-04-07 10:13:41.621 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] med_gas_r-P3
2026-04-07 10:13:41.621 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-04-07 10:13:41.621 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] soleus_r
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] soleus_r-P1
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] soleus_r-P2
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [ForceParser: Thelen2003Muscle] tib_ant_r
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] tib_ant_r-P1
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] tib_ant_r-P2
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [PathPointParser: PathPoint] tib_ant_r-P3
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [PathWrapSetParser: PathWrapSet] 
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.converter:_parse_markers:165 - Starting to parse markers
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.ASIS
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] L.ASIS
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] V.Sacral
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Thigh.Upper
2026-04-07 10:13:41.622 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Thigh.Front
2026-04-07 10:13:41.623 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Thigh.Rear
2026-04-07 10:13:41.623 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Shank.Upper
2026-04-07 10:13:41.623 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Shank.Front
2026-04-07 10:13:41.623 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Shank.Rear
2026-04-07 10:13:41.623 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Heel
2026-04-07 10:13:41.623 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Midfoot.Lat
2026-04-07 10:13:41.623 | INFO     | myoconverter.xml.parsers:parse:59 - [MarkerParser: Marker] R.Toe.Tip
2026-04-07 10:13:41.623 | INFO     | myoconverter.xml.converter:_set_keyframe:176 - Setting the default keyframe
2026-04-07 10:13:41.624 | INFO     | myoconverter.xml.converter:convert:65 - Writing the converted model into ./models/mjc/Leg6Dof9Musc/leg6dof9musc_cvt1.xml
2026-04-07 10:13:41.624 | INFO     | myoconverter.xml.converter:convert:68 - All good, conversion procedure is finished
2026-04-07 10:13:41.624 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:126 - Finished step 1 conversion - cvt1.
2026-04-07 10:13:41.624 | INFO     | myoconverter.conversion_steps.O2MSteps:PipelineExecution:132 - Started step 1 validation - val1.
2026-04-07 10:13:41.624 | INFO     | myoconverter.conversion_steps.O2MStep1:vlt1_forwardKinematicsValidation:123 - Extract marker names (as endpoints) from osim model
2026-04-07 10:13:41.642 | INFO     | myoconverter.conversion_steps.O2MStep1:vlt1_forwardKinematicsValidation:145 - Get the endpoint locations by meshing the joint angles within the range limits
2026-04-07 10:13:42.106 | INFO     | myoconverter.conversion_steps.O2MStep1:vlt1_forwardKinematicsValidation:152 - Check if the joint motion ranges are the same between Osim and Mjc models
2026-04-07 10:13:42.106 | INFO     | myoconverter.conversion_steps.O2MStep1:vlt1_forwardKinematicsValidation:172 - Finished with joint operation range check. Saved Results
